Unsaved report,,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,,
Day,Campaign, Clicks , Impressions , Cost , Avg. position , Conversions ,Search Impr. share,index
5/17/2019,Google - Generic - Corporate - Competitor,1,25,5,3,0,10.62%,2691
5/17/2019,Google - Generic - In Home - Massage Home Modifier - National,221,2084,1325,2,16,64.76%,2692
5/17/2019,Google - Generic - Massage - SKAG - National,177,7748,595,2,6,16.06%,2693
5/17/2019,Google - Generic - Geo Keywords - Massage,369,10113,585,2,8,27.36%,2694
5/17/2019,Google - Generic - Massage - Core - National,153,2447,528,2,14,25.31%,2695
5/17/2019,Google - Generic - Corporate - Massage,23,903,300,2,0,47.18%,2696
5/17/2019,Google - Generic - In Home - Massage Geo - Focus,62,1633,178,2,0,55.11%,2697
5/17/2019,Google - Generic - Massage Types,27,867,101,2,0,25.80%,2698
5/17/2019,Google - Generic - DSA,44,700,61,2,1,10%,2699
5/17/2019,Google - Generic - Competitors,7,136,43,2,0,71.96%,2700
5/17/2019,Google - Generic - Therapist - US,1,12,1,2,0,40.00%,2701
5/17/2019,Google - Generic - Masseuse,0,11,0,1,0,91.67%,2702
5/17/2019,Google - Generic - Therapist - CA,0,2,0,1,0,66.67%,2703
5/17/2019,Google - Brand - Core - SKAG,226,910,558,1,53,99.78%,2704
5/17/2019,Google - Brand - Extra Tokens,42,194,129,1,13,100.00%,2705
5/17/2019,Sports / Couples vs. On-Demand Landing Page,19,504,94,1,1,38.72%,2706
5/17/2019,Google - Generic - Google Play - App,12,72,44,1,0,97.30%,2707
5/17/2019,Google - Brand - Corporate - Brand,3,5,6,1,0,100.00%,2708
5/18/2019,Google - Generic - In Home - Massage Memberships,1,11,1,4,0,30.56%,2709
5/18/2019,Google - UAC - In Home - Android,139,7374,33,3,25,10%,2710
5/18/2019,Google - Generic - DSA,36,682,20,3,1,10%,2711
5/18/2019,Google - Generic - Corporate - Competitor,0,32,0,2,0,13.45%,2712
5/18/2019,Google - Generic - Therapist - US,0,13,0,2,0,35.14%,2713
5/18/2019,Google - Generic - In Home - Massage Home Modifier - National,280,2128,1848,2,30,65.94%,2714
5/18/2019,Google - Generic - Geo Keywords - Massage,412,10463,632,2,8,30.16%,2715
5/18/2019,Google - Generic - Massage - SKAG - National,171,7029,592,2,7,15.93%,2716
5/18/2019,Google - Generic - Massage - Core - National,167,2397,522,2,7,24.63%,2717
5/18/2019,Google - Generic - In Home - Massage Geo - Focus,59,1624,164,2,0,60.57%,2718
5/18/2019,Google - Generic - Corporate - Massage,17,792,100,2,0,51.16%,2719
5/18/2019,Google - Generic - Massage Types,19,782,83,2,0,26.31%,2720
5/18/2019,Google - Generic - Competitors,6,147,37,2,1,75.77%,2721
5/18/2019,Google - Brand - Corporate - Brand,0,1,0,1,0,100.00%,2722
5/18/2019,Google - Brand - Core - SKAG,173,703,199,1,28,99.72%,2723
5/18/2019,Sports / Couples vs. On-Demand Landing Page,17,577,103,1,0,40.72%,2724
5/18/2019,Google - Brand - Extra Tokens,42,166,58,1,8,97.65%,2725
5/18/2019,Google - Generic - Google Play - App,10,106,52,1,0,98.15%,2726
5/18/2019,Google - Generic - Masseuse,2,12,4,1,0,92.31%,2727
5/19/2019,Google - Generic - In Home - Massage Memberships,1,15,1,4,0,36.59%,2728
5/19/2019,Google - Generic - Corporate - Competitor,0,28,0,3,0,11.62%,2729
5/19/2019,Google - UAC - In Home - Android,142,6207,31,3,34,10%,2730
5/19/2019,Google - Generic - DSA,33,657,30,3,0,10%,2731
5/19/2019,Google - Brand - Corporate - Brand,0,6,0,2,0,85.71%,2732
5/19/2019,Google - Generic - In Home - Massage Home Modifier - National,226,2078,1377,2,14,69.59%,2733
5/19/2019,Google - Generic - Massage - SKAG - National,187,6406,591,2,9,15.90%,2734
5/19/2019,Google - Generic - Geo Keywords - Massage,403,10643,569,2,14,30.92%,2735
5/19/2019,Google - Generic - Massage - Core - National,145,2234,382,2,4,24.98%,2736
5/19/2019,Google - Generic - In Home - Massage Geo - Focus,67,1479,192,2,1,63.53%,2737
5/19/2019,Google - Generic - Massage Types,23,846,86,2,0,29.62%,2738
5/19/2019,Google - Generic - Corporate - Massage,14,730,71,2,0,49.73%,2739
5/19/2019,Google - Generic - Competitors,5,139,12,2,3,71.65%,2740
5/19/2019,Google - Generic - Therapist - US,1,16,1,2,0,43.24%,2741
5/19/2019,Google - Brand - Core - SKAG,220,804,321,1,46,99.75%,2742
5/19/2019,Sports / Couples vs. On-Demand Landing Page,22,416,104,1,0,50.92%,2743
5/19/2019,Google - Brand - Extra Tokens,49,192,91,1,5,100.00%,2744
5/19/2019,Google - Generic - Google Play - App,17,88,63,1,1,98.88%,2745
5/19/2019,Google - Generic - Masseuse,1,15,2,1,0,100.00%,2746
5/20/2019,Google - Generic - In Home - Massage Memberships,1,12,1,4,0,26.67%,2747
5/20/2019,Google - Generic - Corporate - Competitor,0,19,0,3,0,10.00%,2748
5/20/2019,Google - Generic - DSA,33,767,26,3,1,10%,2749
5/20/2019,Google - UAC - In Home - Android,106,5100,20,3,26,10%,2750
5/20/2019,Google - Generic - Therapist - US,0,17,0,2,0,44.74%,2751
5/20/2019,Google - Generic - In Home - Massage Home Modifier - National,208,2126,1187,2,13,65.60%,2752
5/20/2019,Google - Generic - Geo Keywords - Massage,393,11713,612,2,2,29.32%,2753
5/20/2019,Google - Generic - Massage - Core - National,145,2114,471,2,6,25.31%,2754
5/20/2019,Google - Generic - Massage - SKAG - National,102,4543,276,2,4,13.26%,2755
5/20/2019,Google - Generic - Corporate - Massage,26,1081,254,2,8,53.09%,2756
5/20/2019,Google - Generic - In Home - Massage Geo - Focus,62,1778,176,2,0,59.13%,2757
5/20/2019,Google - Generic - Massage Types,26,1236,61,2,0,34.69%,2758
5/20/2019,Google - Generic - Google Play - App,12,79,48,2,1,100.00%,2759
5/20/2019,Google - Generic - Competitors,4,112,11,2,0,74.17%,2760
5/20/2019,Google - Generic - Therapist - CA,2,4,5,2,0,80.00%,2761
5/20/2019,Google - Generic - Masseuse,1,8,2,2,0,80.00%,2762
5/20/2019,Google - Brand - Core - SKAG,233,976,373,1,42,99.90%,2763
5/20/2019,Sports / Couples vs. On-Demand Landing Page,15,351,106,1,0,64.64%,2764
5/20/2019,Google - Brand - Extra Tokens,57,231,89,1,2,100.00%,2765
5/20/2019,Google - Brand - Corporate - Brand,2,4,13,1,0,100.00%,2766
5/21/2019,Google - Generic - In Home - Massage Memberships,0,12,0,4,0,30.00%,2767
5/21/2019,Google - Generic - Corporate - Competitor,0,18,0,3,0,10%,2768
5/21/2019,Google - UAC - In Home - Android,120,5922,25,3,27,10%,2769
5/21/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,4,0,2,0,100.00%,2770
5/21/2019,Google - Generic - In Home - Massage Home Modifier - National,203,1908,976,2,7,62.83%,2771
5/21/2019,Google - Generic - Massage - SKAG - National,225,10478,975,2,7,17.58%,2772
5/21/2019,Google - Generic - Geo Keywords - Massage,350,11051,549,2,15,28.61%,2773
5/21/2019,Google - Generic - Corporate - Massage,39,1125,391,2,9,54.90%,2774
5/21/2019,Google - Generic - Massage - Core - National,111,1947,353,2,3,24.32%,2775
5/21/2019,Google - Generic - In Home - Massage Geo - Focus,60,1733,156,2,0,61.19%,2776
5/21/2019,Google - Generic - Massage Types,29,1503,100,2,0,41.01%,2777
5/21/2019,Google - Generic - Competitors,6,143,41,2,2,74.87%,2778
5/21/2019,Google - Generic - DSA,26,714,35,2,0,10%,2779
5/21/2019,Google - Generic - Masseuse,1,7,1,2,0,63.64%,2780
5/21/2019,Google - Brand - Corporate - Brand,0,9,0,1,0,90.00%,2781
5/21/2019,Google - Generic - Therapist - CA,0,2,0,1,0,66.67%,2782
5/21/2019,Google - Brand - Core - SKAG,217,989,285,1,50,99.60%,2783
5/21/2019,Google - Brand - Extra Tokens,61,178,151,1,4,100.00%,2784
5/21/2019,Sports / Couples vs. On-Demand Landing Page,20,527,95,1,0,64.90%,2785
5/21/2019,Google - Generic - Google Play - App,10,68,50,1,1,95.77%,2786
5/21/2019,Google - Generic - Therapist - US,1,11,5,1,0,35.48%,2787
5/22/2019,Google - Generic - Corporate - Competitor,0,38,0,3,0,13.38%,2788
5/22/2019,Google - Generic - In Home - Massage Memberships,0,6,0,3,0,24.00%,2789
5/22/2019,Google - UAC - In Home - Android,152,7687,35,3,34,10%,2790
5/22/2019,Google - Generic - In Home - Massage Home Modifier - Focus,1,7,3,3,0,77.78%,2791
5/22/2019,Google - Generic - Masseuse,0,11,0,2,0,91.67%,2792
5/22/2019,Google - Generic - In Home - Massage Home Modifier - National,192,1901,1007,2,19,63.64%,2793
5/22/2019,Google - Generic - Geo Keywords - Massage,314,10342,483,2,25,27.19%,2794
5/22/2019,Google - Generic - Massage - Core - National,108,1665,369,2,10,23.41%,2795
5/22/2019,Google - Generic - Corporate - Massage,27,1187,266,2,0,53.73%,2796
5/22/2019,Google - Generic - Massage - SKAG - National,78,3033,202,2,10,12.15%,2797
5/22/2019,Google - Generic - In Home - Massage Geo - Focus,46,1646,132,2,1,59.94%,2798
5/22/2019,Google - Generic - Massage Types,25,711,98,2,0,39.72%,2799
5/22/2019,Google - Generic - Competitors,3,132,16,2,1,72.53%,2800
5/22/2019,Google - Generic - DSA,27,662,8,2,1,10%,2801
5/22/2019,Google - Generic - Therapist - US,1,18,2,2,0,36.00%,2802
5/22/2019,Google - Brand - Core - SKAG,208,1004,436,1,36,99.80%,2803
5/22/2019,Google - Brand - Extra Tokens,49,224,102,1,8,100.00%,2804
5/22/2019,Sports / Couples vs. On-Demand Landing Page,17,554,91,1,0,67.73%,2805
5/22/2019,Google - Generic - Google Play - App,8,69,24,1,0,100.00%,2806
5/22/2019,Google - Brand - Corporate - Brand,4,10,12,1,0,100.00%,2807
5/23/2019,Google - Generic - In Home - Massage Memberships,0,11,0,4,0,25.58%,2808
5/23/2019,Google - Generic - Corporate - Competitor,0,31,0,3,0,14.16%,2809
5/23/2019,Google - Generic - DSA,32,684,32,3,1,10%,2810
5/23/2019,Google - UAC - In Home - Android,133,5905,26,3,25,10%,2811
5/23/2019,Google - Generic - Masseuse,0,16,0,2,0,88.89%,2812
5/23/2019,Google - Generic - Therapist - CA,0,4,0,2,0,66.67%,2813
5/23/2019,Google - Generic - In Home - Massage Home Modifier - National,217,1860,1202,2,5,62.73%,2814
5/23/2019,Google - Generic - Geo Keywords - Massage,327,10653,499,2,3,28.06%,2815
5/23/2019,Google - Generic - Massage - Core - National,100,1596,358,2,5,21.77%,2816
5/23/2019,Google - Generic - Corporate - Massage,31,1207,298,2,2,53.38%,2817
5/23/2019,Google - Generic - Massage - SKAG - National,71,3254,215,2,2,11.27%,2818
5/23/2019,Google - Generic - In Home - Massage Home Modifier - Focus,11,182,111,2,1,71.65%,2819
5/23/2019,Google - Generic - In Home - Massage Geo - Focus,40,1423,106,2,0,59.29%,2820
5/23/2019,Google - Generic - Competitors,7,124,43,2,0,71.43%,2821
5/23/2019,Google - Generic - Massage - SKAG - Focus,8,490,34,2,0,17.17%,2822
5/23/2019,Google - Generic - Massage Types,2,292,19,2,0,31.00%,2823
5/23/2019,Google - Brand - Core - SKAG,246,964,513,1,50,99.79%,2824
5/23/2019,Sports / Couples vs. On-Demand Landing Page,16,460,100,1,1,64.66%,2825
5/23/2019,Google - Brand - Extra Tokens,52,192,76,1,7,100.00%,2826
5/23/2019,Google - Generic - Google Play - App,9,80,48,1,3,97.56%,2827
5/23/2019,Google - Generic - Therapist - US,2,30,3,1,0,58.82%,2828
5/23/2019,Google - Brand - Corporate - Brand,1,16,1,1,0,100.00%,2829
5/24/2019,Google - Generic - In Home - Massage Memberships,0,8,0,3,0,32.00%,2830
5/24/2019,Google - UAC - In Home - Android,169,8241,40,3,36,10%,2831
5/24/2019,Google - Generic - DSA,34,549,22,3,1,10%,2832
5/24/2019,Google - Generic - Corporate - Competitor,2,27,6,3,1,12.86%,2833
5/24/2019,Google - Generic - In Home - Massage Home Modifier - National,242,1973,1443,2,12,69.18%,2834
5/24/2019,Google - Generic - Geo Keywords - Massage,376,10226,581,2,8,27.96%,2835
5/24/2019,Google - Generic - Massage - Core - National,151,2058,574,2,8,23.64%,2836
5/24/2019,Google - Generic - Massage - SKAG - Focus,47,2703,397,2,0,35.24%,2837
5/24/2019,Google - Generic - Massage - SKAG - National,65,2531,203,2,0,10%,2838
5/24/2019,Google - Generic - Corporate - Massage,17,891,193,2,2,51.18%,2839
5/24/2019,Google - Generic - In Home - Massage Geo - Focus,38,1198,108,2,0,60.57%,2840
5/24/2019,Google - Generic - Massage Types,24,919,106,2,0,17.90%,2841
5/24/2019,Google - Generic - Competitors,5,143,26,2,0,48.64%,2842
5/24/2019,Google - Generic - Therapist - US,1,13,2,2,0,33.33%,2843
5/24/2019,Google - Generic - Masseuse,0,11,0,1,0,84.62%,2844
5/24/2019,Google - Generic - Therapist - CA,0,2,0,1,0,40.00%,2845
5/24/2019,Google - Brand - Core - SKAG,251,911,493,1,48,100.00%,2846
5/24/2019,Google - Generic - In Home - Massage Home Modifier - Focus,19,190,99,1,2,73.08%,2847
5/24/2019,Google - Brand - Extra Tokens,54,183,80,1,4,99.46%,2848
5/24/2019,Google - Generic - Google Play - App,8,95,33,1,0,91.35%,2849
5/24/2019,Google - Brand - Corporate - Brand,1,7,2,1,0,100.00%,2850
5/25/2019,Google - Generic - In Home - Massage Memberships,0,8,0,5,0,26.67%,2851
5/25/2019,Google - Generic - Corporate - Competitor,0,33,0,3,0,12.36%,2852
5/25/2019,Google - Generic - DSA,87,1473,36,3,1,10%,2853
5/25/2019,Google - UAC - In Home - Android,118,6640,23,3,23,10%,2854
5/25/2019,Google - Generic - Therapist - CA,0,2,0,2,0,66.67%,2855
5/25/2019,Google - Generic - Geo Keywords - Massage,513,13848,760,2,9,38.38%,2856
5/25/2019,Google - Generic - Massage - Core - National,169,2378,479,2,5,21.96%,2857
5/25/2019,Google - Generic - Massage - SKAG - Focus,51,2973,383,2,2,38.37%,2858
5/25/2019,Google - Generic - Massage - SKAG - National,65,2141,197,2,2,10%,2859
5/25/2019,Google - Generic - In Home - Massage Geo - Focus,46,1365,113,2,2,71.21%,2860
5/25/2019,Google - Generic - Massage Types,25,898,100,2,0,19.31%,2861
5/25/2019,Google - Generic - Competitors,8,111,47,2,0,64.16%,2862
5/25/2019,Google - Generic - Corporate - Massage,13,759,46,2,0,52.45%,2863
5/25/2019,Google - Generic - In Home - Massage Home Modifier - Focus,14,123,46,2,0,69.49%,2864
5/25/2019,Google - Generic - Masseuse,4,9,5,2,4,100.00%,2865
5/25/2019,Google - Generic - Therapist - US,1,22,1,2,0,56.41%,2866
5/25/2019,Google - Brand - Corporate - Brand,0,1,0,1,0,100.00%,2867
5/25/2019,Google - Generic - In Home - Massage Home Modifier - National,236,1837,1462,1,6,68.52%,2868
5/25/2019,Google - Brand - Core - SKAG,201,692,366,1,37,99.86%,2869
5/25/2019,Google - Generic - Google Play - App,22,94,82,1,0,100.00%,2870
5/25/2019,Google - Brand - Extra Tokens,44,147,50,1,7,100.00%,2871
5/26/2019,Google - Generic - Corporate - Competitor,0,46,0,4,0,16.25%,2872
5/26/2019,Google - Generic - In Home - Massage Memberships,1,11,1,4,0,26.19%,2873
5/26/2019,Google - UAC - In Home - Android,179,7388,41,3,38,10%,2874
5/26/2019,Google - Generic - DSA,86,1258,30,3,1,10%,2875
5/26/2019,Google - Generic - Therapist - US,0,25,0,2,0,52.08%,2876
5/26/2019,Google - Generic - Masseuse,0,17,0,2,0,100.00%,2877
5/26/2019,Google - Generic - Geo Keywords - Massage,535,13648,782,2,14,40.24%,2878
5/26/2019,Google - Generic - Massage - Core - National,175,2551,498,2,9,26.08%,2879
5/26/2019,Google - Generic - Massage - SKAG - National,84,2319,201,2,5,11.11%,2880
5/26/2019,Google - Generic - Massage - SKAG - Focus,43,1511,170,2,0,29.37%,2881
5/26/2019,Google - Generic - In Home - Massage Geo - Focus,64,1357,151,2,0,72.03%,2882
5/26/2019,Google - Generic - Massage Types,38,1275,102,2,1,27.13%,2883
5/26/2019,Google - Generic - Corporate - Massage,6,641,45,2,1,47.17%,2884
5/26/2019,Google - Generic - Competitors,7,133,20,2,0,77.78%,2885
5/26/2019,Google - Generic - Therapist - CA,1,3,2,2,0,100.00%,2886
5/26/2019,Google - Generic - In Home - Massage Home Modifier - National,269,1964,1438,1,24,71.68%,2887
5/26/2019,Google - Brand - Core - SKAG,214,716,378,1,41,100.00%,2888
5/26/2019,Google - Generic - In Home - Massage Home Modifier - Focus,25,230,117,1,2,77.70%,2889
5/26/2019,Google - Generic - Google Play - App,10,111,75,1,1,100.00%,2890
5/26/2019,Google - Brand - Extra Tokens,46,191,69,1,14,100.00%,2891
5/26/2019,Google - Brand - Corporate - Brand,1,6,4,1,0,100.00%,2892
5/27/2019,Google - Generic - In Home - Massage Memberships,1,14,1,4,0,35.90%,2893
5/27/2019,Google - Generic - DSA,96,1443,69,3,0,10.13%,2894
5/27/2019,Google - UAC - In Home - Android,146,6545,30,3,24,10%,2895
5/27/2019,Google - Generic - Corporate - Competitor,1,24,7,3,0,14.04%,2896
5/27/2019,Google - Generic - Therapist - CA,0,4,0,2,0,100.00%,2897
5/27/2019,Google - Generic - In Home - Massage Home Modifier - National,259,2061,1335,2,14,68.95%,2898
5/27/2019,Google - Generic - Geo Keywords - Massage,454,14279,660,2,11,40.53%,2899
5/27/2019,Google - Generic - Massage - Core - National,148,2668,485,2,2,26.45%,2900
5/27/2019,Google - Generic - Massage - SKAG - Focus,38,1488,169,2,1,29.11%,2901
5/27/2019,Google - Generic - In Home - Massage Geo - Focus,58,1338,151,2,0,68.65%,2902
5/27/2019,Google - Generic - Massage - SKAG - National,54,1786,108,2,3,11.23%,2903
5/27/2019,Google - Generic - Competitors,8,139,67,2,0,64.65%,2904
5/27/2019,Google - Generic - Massage Types,20,1295,55,2,1,28.34%,2905
5/27/2019,Google - Generic - Corporate - Massage,7,754,48,2,0,47.84%,2906
5/27/2019,Google - Generic - Masseuse,1,12,2,2,0,70.59%,2907
5/27/2019,Google - Brand - Corporate - Brand,0,2,0,1,0,100.00%,2908
5/27/2019,Google - Brand - Core - SKAG,182,778,387,1,48,99.23%,2909
5/27/2019,Google - Generic - In Home - Massage Home Modifier - Focus,14,207,94,1,1,78.71%,2910
5/27/2019,Google - Brand - Extra Tokens,33,160,70,1,4,100.00%,2911
5/27/2019,Google - Generic - Google Play - App,14,106,64,1,1,99.07%,2912
5/27/2019,Google - Generic - Therapist - US,1,25,1,1,0,58.14%,2913
5/28/2019,Google - Generic - In Home - Massage Memberships,1,13,0,4,0,26.00%,2914
5/28/2019,Google - Generic - Corporate - Competitor,0,41,0,3,0,20.00%,2915
5/28/2019,Google - UAC - In Home - Android,128,6543,27,3,30,10%,2916
5/28/2019,Google - Generic - In Home - Massage Home Modifier - National,243,1986,1064,2,13,63.82%,2917
5/28/2019,Google - Generic - Geo Keywords - Massage,530,15636,795,2,4,36.69%,2918
5/28/2019,Google - Generic - Massage - Core - National,111,2315,383,2,4,24.91%,2919
5/28/2019,Google - Generic - Massage - SKAG - National,130,5716,261,2,11,15.05%,2920
5/28/2019,Google - Generic - Massage - SKAG - Focus,46,2034,260,2,1,26.69%,2921
5/28/2019,Google - Generic - Corporate - Massage,22,1043,215,2,2,52.89%,2922
5/28/2019,Google - Generic - In Home - Massage Geo - Focus,67,1600,182,2,1,67.11%,2923
5/28/2019,Google - Generic - Competitors,21,187,173,2,1,73.33%,2924
5/28/2019,Google - Generic - DSA,78,1501,71,2,1,10.25%,2925
5/28/2019,Google - Generic - Massage Types,17,658,50,2,1,37.18%,2926
5/28/2019,Google - Generic - Therapist - US,3,22,6,2,0,56.41%,2927
5/28/2019,Google - Generic - Masseuse,0,21,0,1,0,91.30%,2928
5/28/2019,Google - Generic - Therapist - CA,0,3,0,1,0,100.00%,2929
5/28/2019,Google - Brand - Core - SKAG,218,988,490,1,34,99.60%,2930
5/28/2019,Google - Brand - Extra Tokens,49,169,107,1,7,100.00%,2931
5/28/2019,Google - Generic - In Home - Massage Home Modifier - Focus,19,201,93,1,0,73.90%,2932
5/28/2019,Google - Generic - Google Play - App,9,94,38,1,0,98.95%,2933
5/28/2019,Google - Brand - Corporate - Brand,3,11,2,1,0,100.00%,2934
5/29/2019,Google - Generic - In Home - Massage Memberships,1,17,1,4,0,38.64%,2935
5/29/2019,Google - Generic - Corporate - Competitor,0,29,0,2,0,15.59%,2936
5/29/2019,Google - Generic - Geo Keywords - Massage,514,14574,747,2,4,35.64%,2937
5/29/2019,Google - Generic - Corporate - Massage,34,1167,510,2,5,54.66%,2938
5/29/2019,Google - Generic - Massage - Core - National,138,2124,346,2,4,24.88%,2939
5/29/2019,Google - Generic - Massage - SKAG - National,98,4372,228,2,2,14.92%,2940
5/29/2019,Google - Generic - Massage - SKAG - Focus,45,2090,206,2,0,27.63%,2941
5/29/2019,Google - Generic - In Home - Massage Geo - Focus,64,1624,165,2,0,68.26%,2942
5/29/2019,Google - Generic - DSA,84,1455,39,2,0,10%,2943
5/29/2019,Google - UAC - In Home - Android,165,8912,33,2,34,10%,2944
5/29/2019,Google - Generic - Massage Types,12,903,26,2,0,21.34%,2945
5/29/2019,Google - Generic - Competitors,5,143,18,2,0,70.10%,2946
5/29/2019,Google - Generic - Therapist - US,2,33,4,2,0,62.26%,2947
5/29/2019,Google - Brand - Corporate - Brand,0,17,0,1,0,100.00%,2948
5/29/2019,Google - Generic - Therapist - CA,0,3,0,1,0,100.00%,2949
5/29/2019,Google - Generic - In Home - Massage Home Modifier - National,236,2177,893,1,7,65.83%,2950
5/29/2019,Google - Brand - Core - SKAG,193,862,325,1,26,100.00%,2951
5/29/2019,Google - Generic - In Home - Massage Home Modifier - Focus,15,177,71,1,3,71.95%,2952
5/29/2019,Google - Brand - Extra Tokens,39,204,67,1,5,100.00%,2953
5/29/2019,Google - Generic - Google Play - App,5,96,11,1,0,98.97%,2954
5/29/2019,Google - Generic - Masseuse,2,16,5,1,0,94.12%,2955
5/30/2019,Google - Generic - In Home - Massage Memberships,0,7,0,5,0,20.59%,2956
5/30/2019,Google - Generic - Corporate - Competitor,0,32,0,3,0,15.53%,2957
5/30/2019,Google - UAC - In Home - Android,128,7573,27,3,23,10%,2958
5/30/2019,Google - Generic - Therapist - CA,0,2,0,2,0,50.00%,2959
5/30/2019,Google - Generic - In Home - Massage Home Modifier - National,261,2109,1100,2,21,63.60%,2960
5/30/2019,Google - Generic - Geo Keywords - Massage,471,14416,720,2,8,35.90%,2961
