Unsaved report,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,
Day,Campaign, Clicks , Impressions , Cost , Avg. position , Conversions ,Search Impr. share
6/2/2019,Google - Brand - Corporate - Brand, -   ,1.00, -   ,1.00, -   ,100.00%
6/2/2019,Google - Generic - Massage Types,11.00,844.00,18.00,2.00, -   ,22.34%
6/2/2019,Google - Generic - Massage - Core - National,182.00,2768.00,483.00,2.00,10.00,26.31%
6/2/2019,Google - Generic - In Home - Massage Home Modifier - National,270.00,2152.00,1406.00,1.00,18.00,68.72%
6/2/2019,Google - Generic - Masseuse,3.00,18.00,3.00,2.00, -   ,85.71%
6/2/2019,Google - Generic - Corporate - Competitor, -   ,35.00, -   ,3.00, -   ,17.33%
6/2/2019,Google - Generic - Therapist - US,3.00,21.00,4.00,1.00, -   ,67.74%
6/2/2019,Google - Generic - Therapist - CA, -   ,3.00, -   ,1.00, -   ,100.00%
6/2/2019,Google - Generic - In Home - Massage Geo - Focus,80.00,1547.00,198.00,2.00, -   ,72.83%
6/2/2019,Google - Generic - In Home - Massage Home Modifier - Focus,30.00,122.00,200.00,1.00,2.00,70.11%
6/2/2019,Google - Generic - Massage - SKAG - Focus,37.00,1538.00,226.00,2.00,9.00,27.04%
6/3/2019,Google - Generic - Massage - SKAG - National,99.00,2509.00,190.00,2.00,7.00,11.70%
6/3/2019,Google - Brand - Core - SKAG,221.00,902.00,347.00,1.00,45.00,99.89%
6/3/2019,Google - Generic - DSA,60.00,1315.00,37.00,3.00, -   ,<10%
6/3/2019,Google - Generic - In Home - Massage Memberships, -   ,12.00, -   ,4.00, -   ,30.00%
6/3/2019,Google - Brand - Corporate - Brand,1.00,18.00,6.00,1.00, -   ,100.00%
6/3/2019,Google - Generic - Massage Types,16.00,1308.00,25.00,2.00, -   ,26.40%
6/3/2019,Google - Generic - Massage - Core - National,197.00,3368.00,610.00,2.00,9.00,30.34%
6/3/2019,Google - Generic - In Home - Massage Home Modifier - National,235.00,2238.00,1233.00,2.00,22.00,64.61%
6/3/2019,Google - Generic - Corporate - Competitor, -   ,21.00, -   ,2.00, -   ,<10%
6/3/2019,Google - Generic - Therapist - US, -   ,22.00, -   ,2.00, -   ,53.66%
6/3/2019,Google - Generic - Therapist - CA,2.00,8.00,5.00,2.00, -   ,100.00%
6/3/2019,Google - Generic - Geo Keywords - Massage,576.00,15952.00,884.00,2.00,7.00,36.94%
6/3/2019,Google - Generic - In Home - Massage Home Modifier - Focus,14.00,165.00,85.00,1.00,2.00,69.04%
6/3/2019,Google - Generic - Massage - SKAG - Focus,31.00,1451.00,140.00,2.00,3.00,25.17%
6/3/2019,Google - Generic - Massage - Core - Focus,19.00,307.00,43.00,2.00, -   ,34.97%
6/4/2019,Google - Generic - Competitors,12.00,160.00,93.00,2.00, -   ,70.18%
6/4/2019,Google - Generic - Masseuse, -   ,8.00, -   ,1.00, -   ,80.00%
6/4/2019,Google - Generic - Therapist - US, -   ,20.00, -   ,1.00, -   ,51.28%
6/4/2019,Google - Generic - Therapist - CA, -   ,4.00, -   ,1.00, -   ,80.00%
6/4/2019,Google - Generic - In Home - Massage Geo - Focus,74.00,1770.00,189.00,2.00, -   ,72.84%
6/5/2019,Google - Generic - Corporate - Massage,44.00,1101.00,345.00,2.00,6.00,53.65%
6/5/2019,Google - Generic - In Home - Massage Memberships, -   ,11.00, -   ,3.00, -   ,23.91%
6/5/2019,Google - Brand - Corporate - Brand, -   ,11.00, -   ,1.00, -   ,100.00%
6/5/2019,Google - Generic - Massage Types,14.00,1008.00,31.00,2.00,2.00,20.89%
6/5/2019,Google - Generic - Google Play - App,10.00,84.00,40.00,1.00,2.00,100.00%
6/5/2019,Google - Generic - Massage - Core - National,199.00,3571.00,450.00,2.00,1.00,28.28%
6/5/2019,Google - Generic - Corporate - Competitor,1.00,49.00,2.00,3.00, -   ,22.07%
6/5/2019,Google - Brand - Extra Tokens,54.00,210.00,93.00,1.00,4.00,100.00%
6/5/2019,Google - Generic - Therapist - CA, -   ,2.00, -   ,1.00, -   ,66.67%
6/5/2019,Google - Generic - Geo Keywords - Massage,609.00,16821.00,898.00,2.00,9.00,38.87%
6/5/2019,Google - Generic - In Home - Massage Home Modifier - Focus,18.00,185.00,114.00,1.00,1.00,76.13%
6/5/2019,Google - Generic - Massage - SKAG - Focus,46.00,2019.00,231.00,2.00, -   ,26.60%
6/6/2019,Google - Generic - Massage - SKAG - National,82.00,3793.00,214.00,2.00,5.00,11.50%
6/6/2019,Google - Generic - DSA,76.00,1125.00,111.00,3.00, -   ,<10%
6/6/2019,Google - Generic - Competitors,12.00,163.00,58.00,2.00, -   ,74.09%
6/6/2019,Google - Generic - In Home - Massage Memberships,1.00,19.00,1.00,3.00, -   ,39.58%
6/6/2019,Google - Generic - In Home - Massage Home Modifier - National,266.00,2251.00,1670.00,2.00,22.00,64.24%
6/6/2019,Google - Brand - Extra Tokens,53.00,186.00,149.00,1.00,7.00,100.00%
6/6/2019,Google - Generic - Therapist - CA,1.00,7.00,2.00,2.00, -   ,87.50%
6/6/2019,Google - Generic - In Home - Massage Home Modifier - Focus,16.00,175.00,69.00,1.00, -   ,69.72%
6/6/2019,Google - Generic - Massage - Core - Focus,17.00,356.00,46.00,2.00, -   ,37.16%
6/7/2019,Google - Brand - Core - SKAG,240.00,821.00,339.00,1.00,41.00,99.88%
6/7/2019,Google - Generic - Competitors,10.00,146.00,38.00,2.00, -   ,67.91%
6/7/2019,Google - Generic - Google Play - App,14.00,86.00,23.00,1.00,1.00,100.00%
6/7/2019,Google - Generic - Massage - Core - National,266.00,4964.00,821.00,2.00,2.00,33.49%
6/7/2019,Google - Generic - In Home - Massage Home Modifier - National,275.00,2128.00,1388.00,2.00,10.00,68.01%
6/7/2019,Google - Generic - Therapist - US,1.00,24.00,2.00,2.00, -   ,68.57%
6/7/2019,Google - Generic - In Home - Massage Home Modifier - Focus,20.00,142.00,143.00,1.00,4.00,71.00%
6/7/2019,Google - Generic - Massage - Core - Focus,20.00,383.00,55.00,2.00,1.00,36.86%
6/7/2019,Generic - Father's Day - Exact,14.00,695.00,55.00,2.00,1.00,<10%
6/8/2019,Google - Brand - Core - SKAG,195.00,704.00,636.00,1.00,36.00,99.72%
6/8/2019,Google - Generic - DSA,33.00,701.00,15.00,3.00, -   ,<10%
6/8/2019,Google - Generic - Corporate - Massage,7.00,552.00,30.00,2.00, -   ,45.32%
6/8/2019,Google - Generic - Massage Types,11.00,755.00,25.00,3.00, -   ,21.75%
6/8/2019,Google - Generic - Google Play - App,14.00,92.00,51.00,1.00,3.00,98.92%
6/8/2019,Google - Generic - In Home - Massage Home Modifier - National,289.00,2171.00,1661.00,1.00,12.00,67.78%
6/8/2019,Google - Generic - Therapist - CA, -   ,3.00, -   ,2.00, -   ,75.00%
6/8/2019,Google - Generic - Geo Keywords - Massage,571.00,14685.00,852.00,2.00,7.00,37.81%
6/8/2019,Google - Generic - In Home - Massage Geo - Focus,38.00,916.00,100.00,2.00, -   ,54.82%
6/8/2019,Google - Generic - Massage - Core - Focus,35.00,475.00,77.00,2.00, -   ,38.15%
6/8/2019,Generic - Father's Day - BMM,13.00,1051.00,52.00,2.00, -   ,<10%
6/9/2019,Google - Generic - Corporate - Massage,10.00,419.00,55.00,2.00, -   ,40.76%
6/9/2019,Google - UAC - In Home - Android,148.00,6424.00,27.00,3.00,28.00,<10%
6/9/2019,Google - Generic - Google Play - App,14.00,94.00,54.00,1.00, -   ,100.00%
6/9/2019,Google - Generic - In Home - Massage Home Modifier - National,310.00,2236.00,1685.00,1.00,28.00,69.53%
6/9/2019,Google - Generic - Masseuse,1.00,12.00,2.00,1.00, -   ,92.31%
6/9/2019,Google - Generic - Corporate - Competitor,1.00,46.00,8.00,3.00, -   ,20.18%
6/9/2019,Google - Brand - Extra Tokens,48.00,182.00,101.00,1.00,8.00,100.00%
6/9/2019,Google - Generic - Therapist - US,1.00,17.00,2.00,1.00, -   ,41.46%
6/9/2019,Google - Generic - Therapist - CA, -   ,3.00, -   ,1.00, -   ,75.00%
6/9/2019,Google - Generic - In Home - Massage Home Modifier - Focus,21.00,162.00,83.00,1.00, -   ,80.20%
6/9/2019,Google - Generic - Massage - Core - Focus,22.00,372.00,47.00,2.00, -   ,37.05%
6/9/2019,Generic - Father's Day - BMM,12.00,756.00,52.00,3.00, -   ,<10%
6/10/2019,Google - Generic - Massage - SKAG - National,61.00,2303.00,100.00,2.00,1.00,10.77%
6/10/2019,Google - Generic - DSA,42.00,857.00,35.00,3.00, -   ,<10%
6/10/2019,Google - Brand - Corporate - Brand,1.00,14.00,7.00,1.00,1.00,100.00%
6/10/2019,Google - Generic - Massage - Core - National,173.00,3768.00,536.00,2.00,6.00,30.56%
6/10/2019,Google - Generic - In Home - Massage Home Modifier - National,318.00,2425.00,1849.00,2.00,22.00,66.82%
6/10/2019,Google - Brand - Extra Tokens,56.00,213.00,165.00,1.00,10.00,100.00%
6/10/2019,Google - Generic - Geo Keywords - Massage,552.00,14903.00,847.00,2.00,11.00,34.68%
6/10/2019,Google - Generic - In Home - Massage Home Modifier - Focus,23.00,198.00,121.00,1.00, -   ,73.06%
6/10/2019,Google - Generic - Massage - Core - Focus,33.00,354.00,92.00,2.00, -   ,36.61%
6/11/2019,Google - Brand - Core - SKAG,234.00,883.00,442.00,1.00,66.00,99.89%
6/11/2019,Google - Generic - DSA,30.00,815.00,25.00,3.00,2.00,<10%
6/11/2019,Google - Generic - Corporate - Massage,26.00,887.00,253.00,2.00,4.00,49.17%
6/11/2019,Google - UAC - In Home - Android,155.00,7028.00,35.00,3.00,28.00,<10%
6/11/2019,Google - Generic - Google Play - App,11.00,74.00,40.00,1.00,2.00,100.00%
6/11/2019,Google - Generic - In Home - Massage Home Modifier - National,305.00,2153.00,1553.00,2.00,22.00,64.52%
6/11/2019,Google - Generic - Masseuse, -   ,12.00, -   ,1.00, -   ,63.16%
6/11/2019,Google - Brand - Extra Tokens,45.00,183.00,212.00,1.00,6.00,100.00%
4/1/2019,Google - Generic - Therapist - US,1.00,16.00,2.00,2.00, -   ,27.12%
4/1/2019,Google - Generic - Therapist - CA, -   ,14.00, -   ,3.00, -   ,82.35%
4/1/2019,Google - Generic - Geo Keywords - Massage,498.00,18822.00,774.00,2.00,6.00,33.42%
4/2/2019,Google - Generic - Massage - SKAG - National,121.00,4297.00,187.00,2.00,3.00,12.96%
4/2/2019,Google - Generic - DSA,31.00,654.00,16.00,3.00, -   ,<10%
4/2/2019,Google - Generic - Corporate - Massage,31.00,856.00,249.00,2.00,3.00,52.35%
4/2/2019,Google - Brand - Corporate - Brand, -   ,7.00, -   ,1.00, -   ,100.00%
4/2/2019,Google - Generic - Google Play - App,11.00,65.00,32.00,1.00, -   ,98.48%
4/2/2019,Google - Generic - Massage - Core - National,162.00,3154.00,632.00,2.00,5.00,22.90%
4/2/2019,Google - Generic - Corporate - Competitor, -   ,43.00, -   ,3.00, -   ,18.70%
4/2/2019,Google - Brand - Extra Tokens,94.00,570.00,201.00,1.00,9.00,50.31%
4/3/2019,Google - Generic - DSA,24.00,487.00,12.00,2.00, -   ,<10%
4/3/2019,Google - Generic - Corporate - Massage,26.00,798.00,160.00,2.00,4.00,51.09%
4/3/2019,Google - Generic - In Home - Massage Memberships, -   ,1.00, -   ,3.00, -   ,20.00%
4/3/2019,Google - UAC - In Home - Android,120.00,5738.00,18.00,3.00,22.00,<10%
4/3/2019,Google - Generic - Massage Types,23.00,922.00,27.00,3.00, -   ,17.16%
4/3/2019,Google - Generic - Massage - Core - National,132.00,2321.00,423.00,2.00,6.00,21.15%
4/3/2019,Google - Generic - Masseuse,3.00,16.00,5.00,1.00, -   ,94.12%
4/3/2019,Google - Generic - In Home - Competitors Reme,2.00,13.00,3.00,2.00, -   ,56.52%
4/3/2019,Google - Generic - Corporate - Competitor, -   ,29.00, -   ,2.00, -   ,12.89%
4/3/2019,Google - Brand - Extra Tokens,69.00,482.00,151.00,1.00,5.00,43.42%
4/3/2019,Google - Generic - Geo Keywords - Massage,347.00,12442.00,600.00,2.00,5.00,29.01%
4/4/2019,Google - Generic - Massage - SKAG - National,139.00,4833.00,225.00,2.00, -   ,12.98%
4/4/2019,Google - Brand - Core - SKAG,159.00,722.00,505.00,1.00,19.00,100.00%
4/4/2019,Google - Generic - DSA,16.00,373.00,5.00,2.00, -   ,<10%
4/4/2019,Google - Generic - Corporate - Massage,36.00,756.00,248.00,2.00,10.00,50.98%
4/4/2019,Google - Generic - In Home - Massage Memberships, -   ,3.00, -   ,2.00, -   ,50.00%
4/4/2019,Google - Generic - Massage Types,58.00,1650.00,106.00,3.00, -   ,27.92%
4/4/2019,Google - Generic - Therapist - US,3.00,17.00,5.00,1.00, -   ,29.82%
4/5/2019,Google - Brand - Core - SKAG,175.00,740.00,447.00,1.00,26.00,99.73%
4/5/2019,Google - Generic - Corporate - Massage,30.00,736.00,172.00,2.00,5.00,48.23%
4/5/2019,Google - Generic - Competitors,14.00,237.00,124.00,2.00, -   ,60.46%
4/5/2019,Google - Generic - In Home - Massage Memberships, -   ,2.00, -   ,2.00, -   ,28.57%
4/5/2019,Google - UAC - In Home - Android,158.00,7026.00,27.00,3.00,27.00,<10%
4/5/2019,Google - Generic - Google Play - App,9.00,72.00,27.00,2.00,1.00,100.00%
4/5/2019,Google - Generic - Massage - Core - National,207.00,3758.00,702.00,2.00,3.00,24.19%
4/5/2019,Google - Generic - In Home - Massage Home Modifier - National,248.00,2004.00,981.00,1.00,8.00,70.29%
4/5/2019,Google - Generic - Masseuse, -   ,19.00, -   ,1.00, -   ,90.48%
4/5/2019,Google - Brand - Extra Tokens,86.00,507.00,99.00,1.00,20.00,43.08%
4/5/2019,Google - Generic - Therapist - US,1.00,12.00,2.00,2.00, -   ,32.43%
4/5/2019,Google - Generic - Therapist - CA, -   ,2.00, -   ,2.00, -   ,66.67%
4/6/2019,Google - Generic - Massage - SKAG - National,141.00,3924.00,199.00,2.00,2.00,11.67%
4/6/2019,Google - Generic - DSA,38.00,519.00,21.00,2.00,1.00,<10%
4/6/2019,Google - Generic - Corporate - Massage,10.00,457.00,34.00,2.00,1.00,43.11%
4/6/2019,Google - Generic - Competitors,19.00,197.00,175.00,2.00,1.00,60.99%
4/6/2019,Google - UAC - In Home - Android,167.00,7408.00,33.00,3.00,29.00,<10%
4/6/2019,Google - Generic - Massage Types,57.00,1293.00,97.00,2.00, -   ,24.71%
4/6/2019,Google - Generic - Masseuse, -   ,9.00, -   ,2.00, -   ,100.00%
4/6/2019,Google - Generic - In Home - Competitors Reme, -   ,10.00, -   ,2.00, -   ,66.67%
4/6/2019,Google - Generic - Corporate - Competitor, -   ,31.00, -   ,3.00, -   ,12.97%
4/6/2019,Google - Generic - Therapist - US, -   ,16.00, -   ,2.00, -   ,45.71%
4/6/2019,Google - Generic - Therapist - CA, -   ,1.00, -   ,1.00, -   ,25.00%
4/6/2019,Google - Generic - Geo Keywords - Massage,500.00,13208.00,828.00,2.00,10.00,31.53%
4/7/2019,Google - Generic - Massage - SKAG - National,134.00,4722.00,178.00,2.00,3.00,13.13%
4/7/2019,Google - Generic - DSA,38.00,652.00,20.00,2.00,2.00,<10%
4/7/2019,Google - Generic - Competitors,18.00,205.00,104.00,2.00,3.00,59.77%
4/7/2019,Google - UAC - In Home - Android,141.00,7089.00,22.00,3.00,24.00,<10%
4/7/2019,Google - Brand - Corporate - Brand,1.00,6.00,1.00,1.00, -   ,85.71%
4/7/2019,Google - Generic - Massage - Core - National,225.00,3362.00,645.00,2.00,4.00,23.61%
4/7/2019,Google - Generic - In Home - Competitors Reme, -   ,19.00, -   ,2.00, -   ,90.48%
4/7/2019,Google - Generic - Therapist - US, -   ,9.00, -   ,2.00, -   ,23.08%
4/7/2019,Google - Generic - Therapist - CA, -   ,5.00, -   ,1.00, -   ,100.00%
4/8/2019,Google - Brand - Core - SKAG,175.00,769.00,382.00,1.00,32.00,100.00%
4/8/2019,Google - Generic - DSA,41.00,690.00,22.00,2.00,1.00,<10%
4/8/2019,Google - Generic - Competitors,15.00,255.00,109.00,2.00,1.00,65.97%
4/8/2019,Google - Generic - In Home - Massage Memberships, -   ,2.00, -   ,2.00, -   ,25.00%
4/8/2019,Google - UAC - In Home - Android,168.00,7359.00,30.00,3.00,36.00,<10%
4/8/2019,Google - Generic - In Home - Massage Home Modifier - National,249.00,2085.00,1125.00,1.00,15.00,68.23%
4/8/2019,Google - Generic - Masseuse,2.00,20.00,4.00,1.00, -   ,95.24%
4/8/2019,Google - Generic - Corporate - Competitor, -   ,26.00, -   ,3.00, -   ,10.12%
4/8/2019,Google - Brand - Extra Tokens,69.00,442.00,96.00,1.00,6.00,39.46%
4/9/2019,Google - Generic - Massage - SKAG - National,92.00,3382.00,123.00,2.00,2.00,11.02%
4/9/2019,Google - Generic - DSA,47.00,740.00,32.00,2.00,1.00,<10%
4/9/2019,Google - Generic - Corporate - Massage,39.00,994.00,381.00,2.00,10.00,53.12%
4/9/2019,Google - UAC - In Home - Android,139.00,6311.00,27.00,3.00,23.00,<10%
4/9/2019,Google - Brand - Corporate - Brand,2.00,10.00,6.00,1.00, -   ,90.91%
4/9/2019,Google - Generic - Massage Types,35.00,1355.00,56.00,2.00, -   ,25.02%
4/9/2019,Google - Generic - Google Play - App,8.00,59.00,30.00,1.00,2.00,100.00%
4/9/2019,Google - Generic - In Home - Massage Home Modifier - National,230.00,1986.00,960.00,1.00,10.00,67.83%
4/9/2019,Google - Generic - Masseuse,3.00,15.00,5.00,1.00, -   ,83.33%
4/9/2019,Google - Brand - Extra Tokens,64.00,428.00,84.00,1.00,6.00,42.04%
4/9/2019,Google - Generic - Therapist - CA, -   ,1.00, -   ,1.00, -   ,20.00%
4/10/2019,Google - Brand - Core - SKAG,170.00,760.00,394.00,1.00,28.00,100.00%
4/10/2019,Google - Generic - DSA,49.00,961.00,26.00,2.00, -   ,<10%
4/10/2019,Google - Generic - Corporate - Massage,38.00,1050.00,290.00,2.00,6.00,54.24%
4/10/2019,Google - Generic - In Home - Massage Memberships, -   ,1.00, -   ,2.00, -   ,33.33%
4/10/2019,Google - UAC - In Home - Android,164.00,8029.00,26.00,3.00,29.00,<10%
4/10/2019,Google - Brand - Corporate - Brand,1.00,13.00,5.00,1.00, -   ,100.00%
4/10/2019,Google - Generic - Massage Types,42.00,1296.00,81.00,2.00,2.00,23.92%
4/10/2019,Google - Generic - Google Play - App,9.00,67.00,41.00,2.00, -   ,97.10%
4/10/2019,Google - Generic - Massage - Core - National,127.00,2500.00,486.00,2.00,5.00,21.36%
4/10/2019,Google - Generic - In Home - Massage Home Modifier - National,262.00,2065.00,1073.00,1.00,7.00,69.02%
4/10/2019,Google - Generic - Masseuse,2.00,11.00,4.00,1.00, -   ,73.33%
4/10/2019,Google - Generic - Corporate - Competitor, -   ,35.00, -   ,3.00, -   ,12.11%
4/10/2019,Google - Brand - Extra Tokens,63.00,429.00,119.00,1.00,8.00,41.41%
4/10/2019,Google - Generic - Therapist - US,1.00,16.00,2.00,2.00, -   ,41.03%
4/11/2019,Google - Generic - Massage - SKAG - National,130.00,4166.00,193.00,2.00,2.00,12.11%
4/11/2019,Google - Generic - DSA,41.00,912.00,19.00,2.00, -   ,<10%
4/11/2019,Google - Generic - Competitors,28.00,166.00,135.00,2.00, -   ,51.55%
4/11/2019,Google - UAC - In Home - Android,143.00,7740.00,25.00,3.00,23.00,<10%
4/11/2019,Google - Generic - Google Play - App,5.00,63.00,27.00,1.00, -   ,98.44%
4/11/2019,Google - Generic - Massage - Core - National,142.00,2432.00,542.00,2.00,3.00,21.22%
4/11/2019,Google - Generic - Masseuse,2.00,16.00,4.00,1.00, -   ,88.89%
4/11/2019,Google - Generic - In Home - Competitors Reme,1.00,78.00,2.00,2.00, -   ,34.36%
4/11/2019,Google - Brand - Extra Tokens,80.00,448.00,148.00,1.00,7.00,42.34%
4/11/2019,Google - Generic - Therapist - CA, -   ,3.00, -   ,2.00, -   ,50.00%
4/12/2019,Google - Brand - Core - SKAG,159.00,720.00,382.00,1.00,13.00,100.00%
4/12/2019,Google - Generic - Competitors,15.00,215.00,98.00,2.00,1.00,51.56%
4/12/2019,Google - Generic - Masseuse,1.00,14.00,0.00,2.00, -   ,93.33%
4/12/2019,Google - Generic - Therapist - US, -   ,11.00, -   ,2.00, -   ,31.43%
4/12/2019,Google - Generic - Therapist - CA, -   ,5.00, -   ,2.00, -   ,71.43%
4/12/2019,Google - Generic - Geo Keywords - Massage,361.00,12398.00,586.00,2.00,7.00,28.76%
4/13/2019,Google - Generic - Massage - SKAG - National,118.00,3167.00,167.00,2.00,2.00,11.23%
4/13/2019,Google - UAC - In Home - Android,162.00,7641.00,28.00,3.00,29.00,<10%
4/13/2019,Google - Brand - Corporate - Brand, -   ,1.00, -   ,1.00, -   ,100.00%
4/13/2019,Google - Generic - Massage Types,63.00,1313.00,109.00,3.00,1.00,25.60%
4/13/2019,Google - Generic - Masseuse,1.00,12.00,1.00,1.00,1.00,100.00%
4/13/2019,Google - Generic - In Home - Competitors Reme,3.00,64.00,8.00,2.00, -   ,47.76%
4/13/2019,Google - Generic - Corporate - Competitor, -   ,29.00, -   ,4.00, -   ,11.89%
4/13/2019,Google - Generic - Therapist - US,1.00,11.00,2.00,2.00, -   ,39.29%
4/13/2019,Google - Generic - Geo Keywords - Massage,412.00,12315.00,674.00,2.00,11.00,30.24%
4/14/2019,Google - Brand - Corporate - Brand, -   ,4.00, -   ,1.00, -   ,80.00%
4/14/2019,Google - Generic - Massage Types,54.00,1653.00,97.00,2.00, -   ,31.40%
4/14/2019,Google - Generic - Masseuse, -   ,6.00, -   ,2.00, -   ,85.71%
4/14/2019,Google - Generic - In Home - Competitors Reme,1.00,63.00,3.00,2.00, -   ,43.75%
4/14/2019,Google - Generic - Therapist - US, -   ,11.00, -   ,1.00, -   ,28.21%
4/14/2019,Google - Generic - Therapist - CA, -   ,1.00, -   ,3.00, -   ,50.00%
4/14/2019,Google - Generic - Geo Keywords - Massage,393.00,12744.00,618.00,2.00,12.00,32.39%
4/15/2019,Google - Generic - Massage - SKAG - National,142.00,3760.00,192.00,2.00,4.00,11.76%
4/15/2019,Google - Brand - Corporate - Brand,1.00,16.00,3.00,1.00, -   ,94.12%
4/15/2019,Google - Generic - Massage Types,116.00,4156.00,521.00,2.00,2.00,50.97%
4/15/2019,Google - Generic - Google Play - App,8.00,72.00,30.00,1.00, -   ,96.00%
4/15/2019,Google - Generic - Masseuse, -   ,9.00, -   ,1.00, -   ,100.00%
4/15/2019,Google - Generic - In Home - Competitors Reme,3.00,82.00,9.00,2.00, -   ,36.00%
4/15/2019,Google - Generic - Therapist - CA, -   ,2.00, -   ,2.00, -   ,100.00%
4/16/2019,Google - Generic - Massage - SKAG - National,88.00,2921.00,142.00,2.00,4.00,10.51%
4/16/2019,Google - Generic - DSA,62.00,1044.00,40.00,2.00, -   ,<10%
4/16/2019,Google - Generic - Competitors,15.00,321.00,96.00,2.00,2.00,71.02%
4/16/2019,Google - Generic - In Home - Massage Memberships, -   ,3.00, -   ,4.00, -   ,75.00%
4/16/2019,Google - Generic - Massage Types,90.00,2980.00,520.00,1.00,3.00,66.70%
4/16/2019,Google - Generic - Google Play - App,7.00,82.00,18.00,1.00, -   ,96.47%
4/16/2019,Google - Generic - Massage - Core - National,152.00,2527.00,566.00,2.00,5.00,21.82%
4/16/2019,Google - Generic - In Home - Massage Home Modifier - National,203.00,1820.00,1001.00,1.00,8.00,65.47%
4/16/2019,Google - Generic - Therapist - US, -   ,15.00, -   ,2.00, -   ,33.33%
